timestamp,voltage,pause,width,result,elapsed_time
2025-10-28 09:01:10,300,0,100,NO_RESPONSE,2.24
2025-10-28 09:01:12,300,0,125,NO_RESPONSE,2.24
2025-10-28 09:01:15,300,0,150,NO_RESPONSE,2.34
2025-10-28 09:01:17,300,0,175,NO_RESPONSE,2.34
2025-10-28 09:01:19,300,0,200,NO_RESPONSE,2.34
2025-10-28 09:01:22,300,0,225,NO_RESPONSE,2.34
2025-10-28 09:01:24,300,0,250,NO_RESPONSE,2.34
2025-10-28 09:01:26,300,500,100,NO_RESPONSE,2.34
